ejecutable;numElementos;tiempo
./quick_sort/quicksort;100000000;16.6959
./sort;1000000;0.199874
./sort;10000000;2.28899
./sort;50000000;12.495
./sort;100000000;26.1552
./tim_sort/timsort;1000000;0.222493
./tim_sort/timsort;10000000;2.65626
./tim_sort/timsort;50000000;14.6068
./tim_sort/timsort;100000000;30.8277
./merge_sort/mergesort;1000000;0.40107
./merge_sort/mergesort;10000000;4.24964
./merge_sort/mergesort;50000000;22.2344
./merge_sort/mergesort;100000000;45.4551
./heap_sort/heapsort;1000000;0.356643
./heap_sort/heapsort;10000000;4.29762
./heap_sort/heapsort;50000000;23.7077
./heap_sort/heapsort;100000000;48.664
./quick_sort/quicksort;1000000;0.137501
./quick_sort/quicksort;10000000;1.5285
./quick_sort/quicksort;50000000;8.17213
./quick_sort/quicksort;100000000;16.7776
./sort;1000000;0.201399
./sort;10000000;2.29581
./sort;50000000;12.4774
./sort;100000000;26.1951
./tim_sort/timsort;1000000;0.222954
./tim_sort/timsort;10000000;2.61661
./tim_sort/timsort;50000000;15.2334
./tim_sort/timsort;100000000;31.1507
./merge_sort/mergesort;1000000;0.399502
./merge_sort/mergesort;10000000;4.26944
./merge_sort/mergesort;50000000;22.3418
./merge_sort/mergesort;100000000;45.3713
./heap_sort/heapsort;1000000;0.356538
./heap_sort/heapsort;10000000;4.31498
./heap_sort/heapsort;50000000;23.5306
./heap_sort/heapsort;100000000;48.7676
./quick_sort/quicksort;1000000;0.149469
./quick_sort/quicksort;10000000;1.55787
./quick_sort/quicksort;50000000;8.14347
./quick_sort/quicksort;100000000;16.6642
./sort;1000000;0.201054
./sort;10000000;2.29202
./sort;50000000;12.448
./sort;100000000;26.0884
./tim_sort/timsort;1000000;0.232157
./tim_sort/timsort;10000000;2.84515
./tim_sort/timsort;50000000;14.4935
./tim_sort/timsort;100000000;29.5432
./merge_sort/mergesort;1000000;0.40105
./merge_sort/mergesort;10000000;4.24553
./merge_sort/mergesort;50000000;22.2503
./merge_sort/mergesort;100000000;45.2209
./heap_sort/heapsort;1000000;0.361615
./heap_sort/heapsort;10000000;4.27536
./heap_sort/heapsort;50000000;23.3839
./heap_sort/heapsort;100000000;48.2086
./quick_sort/quicksort;1000000;0.137023
./quick_sort/quicksort;10000000;1.51777
./quick_sort/quicksort;50000000;8.10208
./quick_sort/quicksort;100000000;16.6279
./sort;1000000;0.19991
./sort;10000000;2.27564
./sort;50000000;12.4053
./sort;100000000;26.0869
./tim_sort/timsort;1000000;0.225767
./tim_sort/timsort;10000000;2.74089
./tim_sort/timsort;50000000;14.2449
./tim_sort/timsort;100000000;30.2044
./merge_sort/mergesort;1000000;0.402272
./merge_sort/mergesort;10000000;4.25399
./merge_sort/mergesort;50000000;21.9858
./merge_sort/mergesort;100000000;44.7955
./heap_sort/heapsort;1000000;0.362701
./heap_sort/heapsort;10000000;4.26436
./heap_sort/heapsort;50000000;23.478
./heap_sort/heapsort;100000000;48.1154
./quick_sort/quicksort;1000000;0.139724
./quick_sort/quicksort;10000000;1.51488
./quick_sort/quicksort;50000000;8.10921
./quick_sort/quicksort;100000000;16.6489
./sort;1000000;0.202708
./sort;10000000;2.29796
./sort;50000000;12.4447
./sort;100000000;26.0731
./tim_sort/timsort;1000000;0.224446
./tim_sort/timsort;10000000;2.72619
./tim_sort/timsort;50000000;14.4297
./tim_sort/timsort;100000000;30.1365
./merge_sort/mergesort;1000000;0.402365
./merge_sort/mergesort;10000000;4.23691
./merge_sort/mergesort;50000000;22.0989
./merge_sort/mergesort;100000000;45.0374
./heap_sort/heapsort;1000000;0.358489
./heap_sort/heapsort;10000000;4.25379
./heap_sort/heapsort;50000000;23.4604
./heap_sort/heapsort;100000000;48.0949
./quick_sort/quicksort;1000000;0.13628
./quick_sort/quicksort;10000000;1.51478
./quick_sort/quicksort;50000000;8.12324
./quick_sort/quicksort;100000000;16.6828
./sort;1000000;0.201127
./sort;10000000;2.27893
./sort;50000000;12.4186
./sort;100000000;25.9774
./tim_sort/timsort;1000000;0.229846
./tim_sort/timsort;10000000;2.62619
./tim_sort/timsort;50000000;13.9717
./tim_sort/timsort;100000000;30.0706
./merge_sort/mergesort;1000000;0.401728
./merge_sort/mergesort;10000000;4.23476
./merge_sort/mergesort;50000000;22.098
./merge_sort/mergesort;100000000;44.9514
./heap_sort/heapsort;1000000;0.389625
./heap_sort/heapsort;10000000;4.64089
./heap_sort/heapsort;50000000;25.4146
./heap_sort/heapsort;100000000;49.5019
./quick_sort/quicksort;1000000;0.140297
./quick_sort/quicksort;10000000;1.53917
./quick_sort/quicksort;50000000;8.18805
./quick_sort/quicksort;100000000;16.9818
./sort;1000000;0.202316
./sort;10000000;2.30017
./sort;50000000;12.5769
./sort;100000000;26.9161
./tim_sort/timsort;1000000;0.228959
./tim_sort/timsort;10000000;2.6312
./tim_sort/timsort;50000000;14.6073
./tim_sort/timsort;100000000;30.089
./merge_sort/mergesort;1000000;0.404926
./merge_sort/mergesort;10000000;4.35055
./merge_sort/mergesort;50000000;22.3258
./merge_sort/mergesort;100000000;45.3696
./heap_sort/heapsort;1000000;0.361786
./heap_sort/heapsort;10000000;4.2579
./heap_sort/heapsort;50000000;23.2843
./heap_sort/heapsort;100000000;48.3061
./quick_sort/quicksort;1000000;0.137287
./quick_sort/quicksort;10000000;1.52489
./quick_sort/quicksort;50000000;8.09268
./quick_sort/quicksort;100000000;16.5419
./sort;1000000;0.199869
./sort;10000000;2.27928
./sort;50000000;12.446
./sort;100000000;26.0609
./tim_sort/timsort;1000000;0.231071
./tim_sort/timsort;10000000;2.68432
./tim_sort/timsort;50000000;14.001
./tim_sort/timsort;100000000;29.1925
./merge_sort/mergesort;1000000;0.401019
./merge_sort/mergesort;10000000;4.21303
./merge_sort/mergesort;50000000;21.9128
./merge_sort/mergesort;100000000;50.3265
./heap_sort/heapsort;1000000;0.359391
./heap_sort/heapsort;10000000;4.25338
./heap_sort/heapsort;50000000;23.3631
./heap_sort/heapsort;100000000;48.1024
./quick_sort/quicksort;1000000;0.137219
./quick_sort/quicksort;10000000;1.51368
./quick_sort/quicksort;50000000;8.10423
./quick_sort/quicksort;100000000;16.5354
./sort;1000000;0.200615
./sort;10000000;2.29501
./sort;50000000;12.4422
./sort;100000000;26.0915
./tim_sort/timsort;1000000;0.222391
./tim_sort/timsort;10000000;2.60835
./tim_sort/timsort;50000000;13.9247
./tim_sort/timsort;100000000;30.3116
./merge_sort/mergesort;1000000;0.398074
./merge_sort/mergesort;10000000;4.19747
./merge_sort/mergesort;50000000;22.2191
./merge_sort/mergesort;100000000;45.5871
./heap_sort/heapsort;1000000;0.358932
./heap_sort/heapsort;10000000;4.25312
./heap_sort/heapsort;50000000;23.446
./heap_sort/heapsort;100000000;48.2533
./quick_sort/quicksort;1000000;0.136727
./quick_sort/quicksort;10000000;1.52977
./quick_sort/quicksort;50000000;8.10224
./quick_sort/quicksort;100000000;16.6847
./sort;1000000;0.200219
./sort;10000000;2.29602
./sort;50000000;12.3753
./sort;100000000;25.9313
./tim_sort/timsort;1000000;0.232145
./tim_sort/timsort;10000000;2.70544
./tim_sort/timsort;50000000;14.3177
./tim_sort/timsort;100000000;29.683
./merge_sort/mergesort;1000000;0.40118
./merge_sort/mergesort;10000000;4.21001
./merge_sort/mergesort;50000000;21.9834
./merge_sort/mergesort;100000000;44.7936
./heap_sort/heapsort;1000000;0.359429
./heap_sort/heapsort;10000000;4.27022
./heap_sort/heapsort;50000000;23.3884
./heap_sort/heapsort;100000000;48.2218
./quick_sort/quicksort;1000000;0.137346
./quick_sort/quicksort;10000000;1.53454
./quick_sort/quicksort;50000000;8.12747
./quick_sort/quicksort;100000000;16.6125
./sort;1000000;0.203248
./sort;10000000;2.28262
./sort;50000000;12.3752
./sort;100000000;25.9386
./tim_sort/timsort;1000000;0.224282
./tim_sort/timsort;10000000;2.83359
./tim_sort/timsort;50000000;14.0733
./tim_sort/timsort;100000000;29.7806
./insertion_sort/insertionsort;1000000;1065.14
